sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2023-02-24T00:01:35;24.65;;;6.10;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:04:04;19.05;;;5.22;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:06:33;24.50;;;5.72;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:09:01;26.70;;;5.40;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:11:33;25.42;;;5.40;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:14:01;16.85;;;5.00;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:16:30;24.47;;;5.00;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:18:57;18.65;;;5.75;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:21:24;20.65;;;5.55;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:23:52;23.77;;;6.65;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:26:20;23.48;;;5.88;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:28:48;17.13;;;6.10;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:31:15;24.35;;;6.70;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:33:44;17.83;;;6.13;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:36:12;21.48;;;6.53;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:38:41;24.58;;;7.47;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:41:11;23.45;;;7.35;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:43:40;21.27;;;8.43;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:46:13;22.23;;;9.10;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:48:42;18.52;;;8.40;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:51:11;23.73;;;7.25;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:53:40;21.67;;;6.73;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:56:08;25.70;;;8.73;;
3659;SDS011;1846;51.482;7.224;2023-02-24T00:58:37;27.63;;;9.60;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:01:04;22.80;;;8.15;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:03:39;26.73;;;8.38;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:06:07;27.52;;;7.68;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:08:34;22.10;;;7.67;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:11:07;21.15;;;7.63;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:13:52;27.08;;;7.15;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:16:19;29.08;;;7.30;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:18:47;22.90;;;7.45;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:21:14;24.03;;;7.10;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:23:46;27.27;;;6.20;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:26:13;29.80;;;6.50;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:28:40;26.02;;;6.75;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:31:07;21.48;;;5.40;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:33:34;20.90;;;5.35;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:36:08;29.83;;;5.88;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:38:36;23.55;;;5.70;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:41:07;30.63;;;5.70;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:46:28;23.70;;;6.00;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:48:57;26.52;;;6.20;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:51:31;23.05;;;6.15;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:54:01;17.90;;;6.43;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:56:30;23.33;;;6.30;;
3659;SDS011;1846;51.482;7.224;2023-02-24T01:58:57;22.52;;;4.57;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:01:26;29.10;;;4.93;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:03:54;26.50;;;4.80;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:06:30;16.63;;;5.40;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:08:57;23.95;;;5.10;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:11:25;23.48;;;4.70;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:13:52;20.42;;;5.57;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:16:30;19.17;;;4.68;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:19:17;16.95;;;4.82;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:22:06;21.03;;;4.10;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:24:51;20.98;;;4.45;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:27:32;17.50;;;5.00;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:30:31;15.63;;;4.50;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:33:16;24.23;;;5.13;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:36:08;20.33;;;5.85;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:38:45;16.13;;;4.03;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:41:19;20.85;;;3.55;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:43:54;29.55;;;5.13;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:46:29;15.40;;;4.20;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:49:02;17.50;;;3.88;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:51:39;19.92;;;3.85;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:54:11;25.20;;;4.40;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:56:43;12.50;;;3.30;;
3659;SDS011;1846;51.482;7.224;2023-02-24T02:59:16;15.23;;;4.05;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:01:47;15.00;;;3.92;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:04:20;14.90;;;3.60;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:06:51;14.90;;;3.92;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:09:23;16.90;;;3.25;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:11:54;15.90;;;3.55;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:14:27;17.20;;;4.85;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:16:57;16.48;;;4.07;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:19:30;20.75;;;4.10;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:22:04;20.25;;;4.85;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:24:38;14.33;;;4.20;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:27:07;17.65;;;4.90;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:29:40;22.93;;;4.80;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:32:11;15.88;;;5.20;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:34:44;21.77;;;6.40;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:37:17;14.00;;;5.60;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:39:50;23.00;;;6.70;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:42:17;17.08;;;6.50;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:44:46;20.08;;;6.80;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:47:14;15.95;;;5.65;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:49:44;17.92;;;5.10;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:52:13;17.87;;;4.90;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:55:02;18.77;;;5.30;;
3659;SDS011;1846;51.482;7.224;2023-02-24T03:57:40;25.42;;;5.40;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:00:25;23.13;;;4.80;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:03:01;12.45;;;4.32;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:05:40;17.35;;;4.40;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:08:13;12.32;;;4.20;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:10:45;18.65;;;4.15;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:13:19;15.00;;;4.47;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:15:57;14.75;;;4.63;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:18:28;15.95;;;4.30;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:20:57;15.80;;;3.97;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:23:29;16.17;;;4.97;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:25:58;13.98;;;4.20;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:28:27;17.73;;;5.50;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:30:56;20.13;;;5.32;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:33:29;22.65;;;5.20;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:35:57;15.85;;;4.97;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:38:24;15.55;;;4.88;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:40:53;16.42;;;5.30;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:43:21;19.05;;;5.40;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:45:48;14.68;;;4.53;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:48:16;18.95;;;5.38;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:50:44;29.00;;;5.78;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:53:13;19.05;;;5.03;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:55:42;16.63;;;5.57;;
3659;SDS011;1846;51.482;7.224;2023-02-24T04:58:14;16.23;;;5.03;;
3659;SDS011;1846;51.482;7.224;2023-02-24T05:00:44;13.77;;;4.50;;
3659;SDS011;1846;51.482;7.224;2023-02-24T05:03:13;11.13;;;4.00;;
3659;SDS011;1846;51.482;7.224;2023-02-24T05:05:46;13.27;;;4.03;;
3659;SDS011;1846;51.482;7.224;2023-02-24T05:08:16;11.95;;;5.75;;
