sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2023-03-04T00:01:24;19.80;;;4.43;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:03:52;15.77;;;4.60;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:06:19;15.20;;;5.53;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:08:46;17.10;;;4.85;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:11:13;14.77;;;4.60;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:13:40;9.25;;;4.40;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:16:06;15.05;;;4.75;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:18:33;14.25;;;4.65;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:21:01;10.80;;;4.90;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:23:28;13.00;;;5.25;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:25:55;13.27;;;5.00;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:28:22;15.63;;;5.18;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:30:49;20.98;;;5.38;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:33:16;12.68;;;5.50;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:35:43;14.90;;;5.00;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:38:11;12.52;;;5.68;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:40:38;17.17;;;5.07;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:43:05;8.65;;;4.57;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:45:32;15.52;;;5.07;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:47:58;21.73;;;5.75;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:50:25;18.55;;;5.53;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:52:52;17.48;;;5.28;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:55:20;14.23;;;5.95;;
3659;SDS011;1846;51.482;7.224;2023-03-04T00:57:47;15.38;;;5.30;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:00:14;21.55;;;5.70;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:02:41;17.05;;;5.00;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:05:08;27.45;;;4.88;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:07:36;20.52;;;5.00;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:10:03;11.63;;;4.00;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:12:32;16.95;;;5.50;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:14:59;17.30;;;5.20;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:17:25;13.13;;;4.80;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:19:52;13.50;;;5.68;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:22:19;19.92;;;5.88;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:24:46;19.35;;;5.75;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:27:13;19.08;;;5.40;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:29:41;14.32;;;5.57;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:32:08;14.57;;;5.13;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:34:35;12.70;;;5.00;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:37:01;20.08;;;4.60;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:39:28;15.98;;;4.38;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:41:55;19.05;;;5.47;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:44:22;14.50;;;4.20;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:46:51;19.00;;;4.67;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:49:20;13.65;;;4.88;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:51:48;17.27;;;6.05;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:54:17;22.52;;;6.20;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:56:46;18.65;;;6.68;;
3659;SDS011;1846;51.482;7.224;2023-03-04T01:59:14;10.70;;;4.45;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:01:43;21.20;;;5.50;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:04:12;15.35;;;4.75;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:06:41;15.48;;;5.60;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:09:08;17.83;;;5.40;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:11:35;16.53;;;4.47;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:14:04;14.45;;;5.28;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:16:31;14.82;;;5.03;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:18:59;13.45;;;4.97;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:21:28;18.38;;;4.85;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:23:58;9.55;;;3.80;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:26:32;11.55;;;4.47;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:29:00;18.35;;;4.93;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:31:29;16.30;;;4.57;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:33:58;14.75;;;5.10;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:36:27;15.70;;;4.53;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:38:59;16.98;;;4.28;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:41:29;16.08;;;5.30;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:43:57;20.55;;;6.40;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:46:24;25.52;;;7.03;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:48:51;17.08;;;5.90;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:51:18;19.35;;;6.03;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:53:45;21.15;;;6.57;;
3659;SDS011;1846;51.482;7.224;2023-03-04T02:56:12;22.80;;;6.75;;
