sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2023-03-24T00:02:08;4.13;;;2.33;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:04:37;3.88;;;2.50;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:07:08;3.97;;;1.98;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:09:38;2.83;;;2.10;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:12:07;3.75;;;2.22;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:14:34;3.45;;;2.28;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:17:02;4.50;;;2.25;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:19:30;3.45;;;2.10;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:21:58;2.00;;;1.90;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:24:26;2.92;;;2.10;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:26:53;4.20;;;2.00;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:29:21;5.05;;;2.10;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:31:49;2.38;;;2.17;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:34:17;2.60;;;2.00;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:36:45;3.88;;;1.50;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:39:14;1.80;;;1.70;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:41:43;5.20;;;1.60;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:44:11;2.90;;;1.95;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:46:42;3.03;;;2.13;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:49:10;1.90;;;1.70;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:51:40;2.13;;;1.80;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:54:10;1.60;;;1.50;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:56:38;3.20;;;1.80;;
3659;SDS011;1846;51.482;7.224;2023-03-24T00:59:09;2.80;;;2.10;;
3659;SDS011;1846;51.482;7.224;2023-03-24T01:01:37;2.70;;;1.80;;
3659;SDS011;1846;51.482;7.224;2023-03-24T01:04:05;2.03;;;1.88;;
3659;SDS011;1846;51.482;7.224;2023-03-24T01:06:33;3.60;;;1.60;;
3659;SDS011;1846;51.482;7.224;2023-03-24T01:09:01;1.92;;;1.60;;
3659;SDS011;1846;51.482;7.224;2023-03-24T01:11:32;2.78;;;1.92;;
3659;SDS011;1846;51.482;7.224;2023-03-24T01:14:01;2.42;;;1.60;;
3659;SDS011;1846;51.482;7.224;2023-03-24T01:16:30;3.30;;;1.83;;
3659;SDS011;1846;51.482;7.224;2023-03-24T01:18:57;3.40;;;1.90;;
3659;SDS011;1846;51.482;7.224;2023-03-24T01:21:24;2.10;;;1.90;;
3659;SDS011;1846;51.482;7.224;2023-03-24T01:23:52;2.90;;;1.70;;
3659;SDS011;1846;51.482;7.224;2023-03-24T01:26:19;2.10;;;1.88;;
