sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2023-03-03T00:01:09;113.82;;;50.70;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:03:36;124.22;;;51.75;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:06:04;120.30;;;51.88;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:08:34;115.50;;;51.10;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:11:01;117.18;;;52.42;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:13:30;118.20;;;53.90;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:16:07;121.07;;;52.47;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:18:41;112.00;;;51.85;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:21:22;121.95;;;54.75;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:23:53;118.45;;;54.42;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:26:24;114.90;;;52.15;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:28:58;106.25;;;50.05;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:31:28;109.65;;;50.97;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:33:59;111.38;;;49.90;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:36:37;110.00;;;49.75;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:41:51;105.68;;;49.22;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:47:16;104.32;;;47.28;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:49:53;106.40;;;49.03;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:52:21;106.50;;;49.72;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:54:52;116.20;;;50.97;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:57:19;115.32;;;50.25;;
3659;SDS011;1846;51.482;7.224;2023-03-03T00:59:46;114.45;;;51.05;;
3659;SDS011;1846;51.482;7.224;2023-03-03T01:02:14;117.68;;;49.88;;
