sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2023-02-22T00:01:33;91.83;;;36.47;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:04:06;79.45;;;32.85;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:06:35;92.05;;;34.92;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:09:04;88.85;;;34.28;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:11:33;96.47;;;34.63;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:14:00;101.72;;;36.50;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:16:27;89.65;;;33.30;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:18:55;82.93;;;32.78;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:21:21;99.40;;;37.17;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:23:48;95.03;;;34.17;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:26:20;93.53;;;35.33;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:28:48;104.72;;;35.20;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:31:16;96.38;;;35.85;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:33:43;95.63;;;34.83;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:36:11;108.18;;;37.05;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:38:38;109.78;;;36.85;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:41:06;99.40;;;35.15;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:43:34;110.35;;;38.80;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:46:02;100.40;;;35.90;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:48:29;102.63;;;35.63;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:50:56;104.75;;;36.10;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:53:23;105.28;;;35.90;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:55:51;122.82;;;39.00;;
3659;SDS011;1846;51.482;7.224;2023-02-22T00:58:18;143.20;;;38.45;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:00:47;116.88;;;37.28;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:03:15;114.03;;;36.85;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:05:43;105.43;;;36.45;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:08:11;159.25;;;38.00;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:10:40;185.57;;;36.55;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:13:07;140.73;;;37.45;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:15:37;138.13;;;36.27;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:18:06;139.17;;;37.80;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:20:33;115.60;;;36.50;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:23:01;222.57;;;35.20;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:25:32;135.68;;;33.08;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:28:00;96.97;;;32.10;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:30:29;161.02;;;32.80;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:32:58;181.95;;;34.50;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:35:30;131.80;;;31.65;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:37:59;112.22;;;30.25;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:40:27;189.75;;;30.02;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:42:56;144.65;;;30.73;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:45:39;152.50;;;30.03;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:48:11;152.40;;;31.50;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:50:43;122.63;;;31.13;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:53:12;94.28;;;27.52;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:55:43;85.45;;;28.33;;
3659;SDS011;1846;51.482;7.224;2023-02-22T01:58:11;109.03;;;29.40;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:00:40;202.80;;;33.58;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:03:11;216.70;;;33.25;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:05:42;233.68;;;32.70;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:08:13;235.38;;;31.65;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:10:48;255.85;;;34.85;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:13:15;116.32;;;28.58;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:15:42;119.15;;;28.80;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:18:10;139.10;;;30.55;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:20:41;173.98;;;29.73;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:23:23;212.43;;;29.90;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:26:12;341.10;;;37.90;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:29:13;262.02;;;34.50;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:32:26;242.82;;;34.55;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:35:06;202.05;;;34.25;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:37:40;254.10;;;32.78;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:40:15;159.27;;;30.90;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:42:49;164.90;;;32.13;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:45:21;126.35;;;28.95;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:47:55;127.82;;;29.45;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:50:26;130.38;;;28.00;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:53:00;359.35;;;38.35;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:55:30;134.85;;;28.05;;
3659;SDS011;1846;51.482;7.224;2023-02-22T02:58:00;191.27;;;31.60;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:00:29;171.70;;;31.25;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:03:12;219.93;;;32.97;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:06:03;201.57;;;35.45;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:08:40;187.70;;;33.10;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:11:11;136.00;;;31.17;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:13:44;160.77;;;33.10;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:16:25;201.00;;;35.30;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:19:01;405.80;;;45.33;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:21:36;260.27;;;34.60;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:24:12;150.20;;;31.77;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:26:45;225.38;;;34.03;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:29:19;211.70;;;33.35;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:31:50;144.60;;;30.30;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:34:27;151.02;;;27.30;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:36:58;211.02;;;31.75;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:39:28;126.60;;;26.45;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:41:57;183.48;;;30.40;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:44:30;154.00;;;28.40;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:46:59;175.82;;;28.05;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:49:32;109.10;;;26.25;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:52:02;98.40;;;25.27;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:54:31;149.77;;;27.23;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:56:59;104.10;;;25.33;;
3659;SDS011;1846;51.482;7.224;2023-02-22T03:59:32;108.63;;;25.58;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:01:59;89.88;;;22.73;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:04:26;94.10;;;22.58;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:06:54;121.72;;;24.83;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:09:22;104.53;;;22.33;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:11:49;114.97;;;24.65;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:14:15;119.28;;;24.98;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:16:42;95.40;;;22.40;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:19:09;75.22;;;21.27;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:21:36;64.15;;;21.17;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:24:05;53.13;;;20.15;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:26:32;72.13;;;21.33;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:28:59;82.68;;;21.95;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:31:25;99.70;;;21.63;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:33:52;52.38;;;18.60;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:36:19;45.55;;;19.95;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:38:46;48.17;;;17.75;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:41:15;45.50;;;17.83;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:43:43;44.03;;;18.40;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:46:10;48.72;;;18.33;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:48:37;61.20;;;20.45;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:51:04;42.25;;;17.55;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:53:32;61.00;;;19.50;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:55:59;48.65;;;19.80;;
3659;SDS011;1846;51.482;7.224;2023-02-22T04:58:28;45.08;;;17.33;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:00:55;94.97;;;20.73;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:03:22;71.38;;;19.55;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:05:50;58.28;;;17.48;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:08:17;60.00;;;20.25;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:10:44;77.78;;;19.80;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:13:11;77.10;;;22.30;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:15:39;60.95;;;19.60;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:18:06;74.45;;;19.30;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:20:34;95.27;;;20.47;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:23:01;89.53;;;18.95;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:25:29;100.03;;;22.15;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:27:57;68.28;;;18.83;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:30:27;81.47;;;18.02;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:32:58;64.60;;;18.92;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:35:26;72.13;;;18.50;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:37:54;69.07;;;17.70;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:40:22;115.32;;;20.65;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:42:50;92.63;;;19.40;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:45:18;90.90;;;19.38;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:47:47;77.20;;;18.88;;
3659;SDS011;1846;51.482;7.224;2023-02-22T05:50:16;89.47;;;18.90;;
