sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2023-03-05T00:01:33;10.73;;;3.55;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:04:02;10.20;;;3.78;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:06:30;10.80;;;3.22;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:08:57;10.75;;;3.60;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:11:25;10.35;;;3.88;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:13:55;13.38;;;3.80;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:16:23;12.73;;;3.45;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:18:50;17.55;;;4.00;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:21:19;13.70;;;4.18;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:23:48;12.38;;;3.90;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:26:15;20.83;;;4.65;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:28:42;10.48;;;3.65;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:31:11;14.73;;;4.50;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:33:38;9.10;;;3.90;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:36:05;17.23;;;5.07;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:38:34;10.30;;;4.30;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:41:00;12.07;;;4.22;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:43:28;9.93;;;3.92;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:45:55;7.55;;;4.57;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:48:22;11.85;;;3.60;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:50:49;9.20;;;3.20;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:53:16;10.48;;;3.35;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:55:44;15.73;;;4.00;;
3659;SDS011;1846;51.482;7.224;2023-03-05T00:58:11;5.50;;;2.60;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:00:38;8.90;;;3.57;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:03:05;8.27;;;3.05;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:05:32;10.95;;;2.58;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:07:59;7.55;;;2.55;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:10:26;9.60;;;2.95;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:12:54;10.10;;;3.90;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:15:22;8.90;;;2.40;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:17:50;9.32;;;3.10;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:20:17;15.18;;;3.10;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:22:45;9.52;;;2.60;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:25:12;7.75;;;2.90;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:27:40;6.15;;;2.55;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:30:09;11.60;;;3.00;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:32:38;7.10;;;2.53;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:35:05;8.43;;;3.30;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:37:33;7.10;;;3.33;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:39:59;8.40;;;3.80;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:42:26;10.20;;;3.67;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:45:01;7.30;;;4.10;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:47:31;10.43;;;4.47;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:49:57;11.32;;;4.57;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:52:25;10.50;;;4.32;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:54:55;10.57;;;5.70;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:57:25;14.70;;;6.45;;
3659;SDS011;1846;51.482;7.224;2023-03-05T01:59:57;7.03;;;6.32;;
